linetype	xmin	xmax	key	showSelected1	showSelected2	showSelected3	PANEL	group
0	43449.894	43451.105	43449894 43451105	0.2	-3.69076502634595	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.2	-3.69076502634595	correct	1	5
1	43448.817	43449.759	43448817 43449759	0.2	-3.24606547093528	false positive	1	2
0	43449.894	43451.105	43449894 43451105	0.2	-3.24606547093528	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.2	-3.24606547093528	correct	1	5
1	43448.817	43449.759	43448817 43449759	0.2	-2.89968223588422	false positive	1	2
0	43449.894	43451.105	43449894 43451105	0.2	-2.89968223588422	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.2	-2.89968223588422	correct	1	5
1	43448.817	43449.759	43448817 43449759	0.2	-2.61672750310254	false positive	1	2
0	43449.894	43451.105	43449894 43451105	0.2	-2.61672750310254	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.2	-2.61672750310254	correct	1	5
1	43448.817	43449.759	43448817 43449759	0.2	-2.524465240576	false positive	1	2
0	43449.894	43451.105	43449894 43451105	0.2	-2.524465240576	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.2	-2.524465240576	correct	1	5
1	43448.817	43449.759	43448817 43449759	0.2	-2.18211495654429	false positive	1	2
0	43449.894	43451.105	43449894 43451105	0.2	-2.18211495654429	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.2	-2.18211495654429	correct	1	5
1	43448.817	43449.759	43448817 43449759	0.2	-1.44637692472725	false positive	1	2
0	43449.894	43451.105	43449894 43451105	0.2	-1.44637692472725	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.2	-1.44637692472725	correct	1	5
0	43448.817	43449.759	43448817 43449759	0.2	-0.790094964469778	correct	1	1
0	43449.894	43451.105	43449894 43451105	0.2	-0.790094964469778	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.2	-0.790094964469778	correct	1	5
0	43448.817	43449.759	43448817 43449759	0.2	0.252025557362249	correct	1	1
0	43449.894	43451.105	43449894 43451105	0.2	0.252025557362249	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.2	0.252025557362249	correct	1	5
0	43448.817	43449.759	43448817 43449759	0.2	1.33535796948531	correct	1	1
0	43449.894	43451.105	43449894 43451105	0.2	1.33535796948531	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.2	1.33535796948531	correct	1	5
0	43448.817	43449.759	43448817 43449759	0.2	Inf	correct	1	1
0	43449.894	43451.105	43449894 43451105	0.2	Inf	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.2	Inf	correct	1	5
1	43448.817	43449.759	43448817 43449759	0.4	-Inf	false positive	1	2
1	43449.894	43451.105	43449894 43451105	0.4	-Inf	false positive	1	4
1	43451.457	43455.122	43451457 43455122	0.4	-Inf	false positive	1	6
1	43448.817	43449.759	43448817 43449759	0.4	-4.23973201486999	false positive	1	2
1	43449.894	43451.105	43449894 43451105	0.4	-4.23973201486999	false positive	1	4
1	43451.457	43455.122	43451457 43455122	0.4	-4.23973201486999	false positive	1	6
1	43448.817	43449.759	43448817 43449759	0.4	-3.79076502634595	false positive	1	2
0	43449.894	43451.105	43449894 43451105	0.4	-3.79076502634595	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.4	-3.79076502634595	correct	1	5
1	43448.817	43449.759	43448817 43449759	0.4	-3.34606547093528	false positive	1	2
0	43449.894	43451.105	43449894 43451105	0.4	-3.34606547093528	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.4	-3.34606547093528	correct	1	5
1	43448.817	43449.759	43448817 43449759	0.4	-2.99968223588422	false positive	1	2
0	43449.894	43451.105	43449894 43451105	0.4	-2.99968223588422	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.4	-2.99968223588422	correct	1	5
1	43448.817	43449.759	43448817 43449759	0.4	-2.71672750310254	false positive	1	2
0	43449.894	43451.105	43449894 43451105	0.4	-2.71672750310254	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.4	-2.71672750310254	correct	1	5
1	43448.817	43449.759	43448817 43449759	0.4	-2.524465240576	false positive	1	2
0	43449.894	43451.105	43449894 43451105	0.4	-2.524465240576	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.4	-2.524465240576	correct	1	5
1	43448.817	43449.759	43448817 43449759	0.4	-2.28211495654429	false positive	1	2
0	43449.894	43451.105	43449894 43451105	0.4	-2.28211495654429	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.4	-2.28211495654429	correct	1	5
1	43448.817	43449.759	43448817 43449759	0.4	-1.54637692472725	false positive	1	2
0	43449.894	43451.105	43449894 43451105	0.4	-1.54637692472725	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.4	-1.54637692472725	correct	1	5
0	43448.817	43449.759	43448817 43449759	0.4	-0.890094964469778	correct	1	1
0	43449.894	43451.105	43449894 43451105	0.4	-0.890094964469778	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.4	-0.890094964469778	correct	1	5
0	43448.817	43449.759	43448817 43449759	0.4	0.0520255573622483	correct	1	1
0	43449.894	43451.105	43449894 43451105	0.4	0.0520255573622483	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.4	0.0520255573622483	correct	1	5
0	43448.817	43449.759	43448817 43449759	0.4	1.23535796948531	correct	1	1
0	43449.894	43451.105	43449894 43451105	0.4	1.23535796948531	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.4	1.23535796948531	correct	1	5
0	43448.817	43449.759	43448817 43449759	0.4	Inf	correct	1	1
0	43449.894	43451.105	43449894 43451105	0.4	Inf	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.4	Inf	correct	1	5
1	43448.817	43449.759	43448817 43449759	0.600000000000001	-Inf	false positive	1	2
1	43449.894	43451.105	43449894 43451105	0.600000000000001	-Inf	false positive	1	4
1	43451.457	43455.122	43451457 43455122	0.600000000000001	-Inf	false positive	1	6
1	43448.817	43449.759	43448817 43449759	0.600000000000001	-4.33973201486999	false positive	1	2
1	43449.894	43451.105	43449894 43451105	0.600000000000001	-4.33973201486999	false positive	1	4
1	43451.457	43455.122	43451457 43455122	0.600000000000001	-4.33973201486999	false positive	1	6
1	43448.817	43449.759	43448817 43449759	0.600000000000001	-3.89076502634595	false positive	1	2
0	43449.894	43451.105	43449894 43451105	0.600000000000001	-3.89076502634595	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.600000000000001	-3.89076502634595	correct	1	5
1	43448.817	43449.759	43448817 43449759	0.600000000000001	-3.44606547093528	false positive	1	2
0	43449.894	43451.105	43449894 43451105	0.600000000000001	-3.44606547093528	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.600000000000001	-3.44606547093528	correct	1	5
1	43448.817	43449.759	43448817 43449759	0.600000000000001	-3.09968223588423	false positive	1	2
0	43449.894	43451.105	43449894 43451105	0.600000000000001	-3.09968223588423	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.600000000000001	-3.09968223588423	correct	1	5
1	43448.817	43449.759	43448817 43449759	0.600000000000001	-2.81672750310254	false positive	1	2
0	43449.894	43451.105	43449894 43451105	0.600000000000001	-2.81672750310254	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.600000000000001	-2.81672750310254	correct	1	5
1	43448.817	43449.759	43448817 43449759	0.600000000000001	-2.524465240576	false positive	1	2
0	43449.894	43451.105	43449894 43451105	0.600000000000001	-2.524465240576	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.600000000000001	-2.524465240576	correct	1	5
1	43448.817	43449.759	43448817 43449759	0.600000000000001	-2.38211495654429	false positive	1	2
0	43449.894	43451.105	43449894 43451105	0.600000000000001	-2.38211495654429	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.600000000000001	-2.38211495654429	correct	1	5
1	43448.817	43449.759	43448817 43449759	0.600000000000001	-1.64716488283047	false positive	1	2
0	43449.894	43451.105	43449894 43451105	0.600000000000001	-1.64716488283047	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.600000000000001	-1.64716488283047	correct	1	5
1	43448.817	43449.759	43448817 43449759	0.600000000000001	-0.990094964469779	false positive	1	2
0	43449.894	43451.105	43449894 43451105	0.600000000000001	-0.990094964469779	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.600000000000001	-0.990094964469779	correct	1	5
0	43448.817	43449.759	43448817 43449759	0.600000000000001	-0.147186484534535	correct	1	1
0	43449.894	43451.105	43449894 43451105	0.600000000000001	-0.147186484534535	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.600000000000001	-0.147186484534535	correct	1	5
0	43448.817	43449.759	43448817 43449759	0.600000000000001	1.13535796948531	correct	1	1
0	43449.894	43451.105	43449894 43451105	0.600000000000001	1.13535796948531	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.600000000000001	1.13535796948531	correct	1	5
0	43448.817	43449.759	43448817 43449759	0.600000000000001	Inf	correct	1	1
0	43449.894	43451.105	43449894 43451105	0.600000000000001	Inf	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.600000000000001	Inf	correct	1	5
1	43448.817	43449.759	43448817 43449759	0.800000000000001	-Inf	false positive	1	2
1	43449.894	43451.105	43449894 43451105	0.800000000000001	-Inf	false positive	1	4
1	43451.457	43455.122	43451457 43455122	0.800000000000001	-Inf	false positive	1	6
1	43448.817	43449.759	43448817 43449759	0.800000000000001	-4.43973201486999	false positive	1	2
1	43449.894	43451.105	43449894 43451105	0.800000000000001	-4.43973201486999	false positive	1	4
1	43451.457	43455.122	43451457 43455122	0.800000000000001	-4.43973201486999	false positive	1	6
1	43448.817	43449.759	43448817 43449759	0.800000000000001	-3.99076502634595	false positive	1	2
0	43449.894	43451.105	43449894 43451105	0.800000000000001	-3.99076502634595	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.800000000000001	-3.99076502634595	correct	1	5
1	43448.817	43449.759	43448817 43449759	0.800000000000001	-3.59169083010477	false positive	1	2
0	43449.894	43451.105	43449894 43451105	0.800000000000001	-3.59169083010477	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.800000000000001	-3.59169083010477	correct	1	5
1	43448.817	43449.759	43448817 43449759	0.800000000000001	-3.19968223588422	false positive	1	2
0	43449.894	43451.105	43449894 43451105	0.800000000000001	-3.19968223588422	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.800000000000001	-3.19968223588422	correct	1	5
1	43448.817	43449.759	43448817 43449759	0.800000000000001	-2.87110214393305	false positive	1	2
0	43449.894	43451.105	43449894 43451105	0.800000000000001	-2.87110214393305	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.800000000000001	-2.87110214393305	correct	1	5
1	43448.817	43449.759	43448817 43449759	0.800000000000001	-2.54579712711966	false positive	1	2
0	43449.894	43451.105	43449894 43451105	0.800000000000001	-2.54579712711966	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.800000000000001	-2.54579712711966	correct	1	5
1	43448.817	43449.759	43448817 43449759	0.800000000000001	-2.48211495654429	false positive	1	2
0	43449.894	43451.105	43449894 43451105	0.800000000000001	-2.48211495654429	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.800000000000001	-2.48211495654429	correct	1	5
1	43448.817	43449.759	43448817 43449759	0.800000000000001	-1.82583299628681	false positive	1	2
0	43449.894	43451.105	43449894 43451105	0.800000000000001	-1.82583299628681	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.800000000000001	-1.82583299628681	correct	1	5
1	43448.817	43449.759	43448817 43449759	0.800000000000001	-1.09009496446978	false positive	1	2
0	43449.894	43451.105	43449894 43451105	0.800000000000001	-1.09009496446978	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.800000000000001	-1.09009496446978	correct	1	5
0	43448.817	43449.759	43448817 43449759	0.800000000000001	-0.247186484534534	correct	1	1
0	43449.894	43451.105	43449894 43451105	0.800000000000001	-0.247186484534534	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.800000000000001	-0.247186484534534	correct	1	5
0	43448.817	43449.759	43448817 43449759	0.800000000000001	1.03535796948531	correct	1	1
0	43449.894	43451.105	43449894 43451105	0.800000000000001	1.03535796948531	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.800000000000001	1.03535796948531	correct	1	5
0	43448.817	43449.759	43448817 43449759	0.800000000000001	Inf	correct	1	1
0	43449.894	43451.105	43449894 43451105	0.800000000000001	Inf	correct	1	3
0	43451.457	43455.122	43451457 43455122	0.800000000000001	Inf	correct	1	5
1	43448.817	43449.759	43448817 43449759	1	-Inf	false positive	1	2
1	43449.894	43451.105	43449894 43451105	1	-Inf	false positive	1	4
1	43451.457	43455.122	43451457 43455122	1	-Inf	false positive	1	6
1	43448.817	43449.759	43448817 43449759	1	-4.58704105367987	false positive	1	2
1	43449.894	43451.105	43449894 43451105	1	-4.58704105367987	false positive	1	4
1	43451.457	43455.122	43451457 43455122	1	-4.58704105367987	false positive	1	6
1	43448.817	43449.759	43448817 43449759	1	-4.09076502634595	false positive	1	2
1	43449.894	43451.105	43449894 43451105	1	-4.09076502634595	false positive	1	4
1	43451.457	43455.122	43451457 43455122	1	-4.09076502634595	false positive	1	6
1	43448.817	43449.759	43448817 43449759	1	-3.74438179129489	false positive	1	2
0	43449.894	43451.105	43449894 43451105	1	-3.74438179129489	correct	1	3
0	43451.457	43455.122	43451457 43455122	1	-3.74438179129489	correct	1	5
1	43448.817	43449.759	43448817 43449759	1	-3.29968223588422	false positive	1	2
0	43449.894	43451.105	43449894 43451105	1	-3.29968223588422	correct	1	3
0	43451.457	43455.122	43451457 43455122	1	-3.29968223588422	correct	1	5
1	43448.817	43449.759	43448817 43449759	1	-2.92875185990134	false positive	1	2
0	43449.894	43451.105	43449894 43451105	1	-2.92875185990134	correct	1	3
0	43451.457	43455.122	43451457 43455122	1	-2.92875185990134	correct	1	5
1	43448.817	43449.759	43448817 43449759	1	-2.64579712711966	false positive	1	2
0	43449.894	43451.105	43449894 43451105	1	-2.64579712711966	correct	1	3
0	43451.457	43455.122	43451457 43455122	1	-2.64579712711966	correct	1	5
1	43448.817	43449.759	43448817 43449759	1	-2.524465240576	false positive	1	2
0	43449.894	43451.105	43449894 43451105	1	-2.524465240576	correct	1	3
0	43451.457	43455.122	43451457 43455122	1	-2.524465240576	correct	1	5
1	43448.817	43449.759	43448817 43449759	1	-1.92583299628681	false positive	1	2
0	43449.894	43451.105	43449894 43451105	1	-1.92583299628681	correct	1	3
0	43451.457	43455.122	43451457 43455122	1	-1.92583299628681	correct	1	5
1	43448.817	43449.759	43448817 43449759	1	-1.19009496446978	false positive	1	2
0	43449.894	43451.105	43449894 43451105	1	-1.19009496446978	correct	1	3
0	43451.457	43455.122	43451457 43455122	1	-1.19009496446978	correct	1	5
0	43448.817	43449.759	43448817 43449759	1	-0.347186484534534	correct	1	1
0	43449.894	43451.105	43449894 43451105	1	-0.347186484534534	correct	1	3
0	43451.457	43455.122	43451457 43455122	1	-0.347186484534534	correct	1	5
0	43448.817	43449.759	43448817 43449759	1	0.935357969485313	correct	1	1
0	43449.894	43451.105	43449894 43451105	1	0.935357969485313	correct	1	3
0	43451.457	43455.122	43451457 43455122	1	0.935357969485313	correct	1	5
0	43448.817	43449.759	43448817 43449759	1	Inf	correct	1	1
0	43449.894	43451.105	43449894 43451105	1	Inf	correct	1	3
0	43451.457	43455.122	43451457 43455122	1	Inf	correct	1	5
1	43448.817	43449.759	43448817 43449759	1.2	-Inf	false positive	1	2
1	43449.894	43451.105	43449894 43451105	1.2	-Inf	false positive	1	4
1	43451.457	43455.122	43451457 43455122	1.2	-Inf	false positive	1	6
1	43448.817	43449.759	43448817 43449759	1.2	-4.78704105367987	false positive	1	2
1	43449.894	43451.105	43449894 43451105	1.2	-4.78704105367987	false positive	1	4
1	43451.457	43455.122	43451457 43455122	1.2	-4.78704105367987	false positive	1	6
1	43448.817	43449.759	43448817 43449759	1.2	-4.19076502634595	false positive	1	2
1	43449.894	43451.105	43449894 43451105	1.2	-4.19076502634595	false positive	1	4
1	43451.457	43455.122	43451457 43455122	1.2	-4.19076502634595	false positive	1	6
1	43448.817	43449.759	43448817 43449759	1.2	-3.84438179129489	false positive	1	2
0	43449.894	43451.105	43449894 43451105	1.2	-3.84438179129489	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.2	-3.84438179129489	correct	1	5
1	43448.817	43449.759	43448817 43449759	1.2	-3.39968223588422	false positive	1	2
0	43449.894	43451.105	43449894 43451105	1.2	-3.39968223588422	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.2	-3.39968223588422	correct	1	5
1	43448.817	43449.759	43448817 43449759	1.2	-3.02875185990134	false positive	1	2
0	43449.894	43451.105	43449894 43451105	1.2	-3.02875185990134	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.2	-3.02875185990134	correct	1	5
1	43448.817	43449.759	43448817 43449759	1.2	-2.74579712711966	false positive	1	2
0	43449.894	43451.105	43449894 43451105	1.2	-2.74579712711966	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.2	-2.74579712711966	correct	1	5
1	43448.817	43449.759	43448817 43449759	1.2	-2.524465240576	false positive	1	2
0	43449.894	43451.105	43449894 43451105	1.2	-2.524465240576	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.2	-2.524465240576	correct	1	5
1	43448.817	43449.759	43448817 43449759	1.2	-2.02583299628681	false positive	1	2
0	43449.894	43451.105	43449894 43451105	1.2	-2.02583299628681	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.2	-2.02583299628681	correct	1	5
1	43448.817	43449.759	43448817 43449759	1.2	-1.29009496446978	false positive	1	2
0	43449.894	43451.105	43449894 43451105	1.2	-1.29009496446978	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.2	-1.29009496446978	correct	1	5
0	43448.817	43449.759	43448817 43449759	1.2	-0.447186484534534	correct	1	1
0	43449.894	43451.105	43449894 43451105	1.2	-0.447186484534534	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.2	-0.447186484534534	correct	1	5
0	43448.817	43449.759	43448817 43449759	1.2	0.835357969485314	correct	1	1
0	43449.894	43451.105	43449894 43451105	1.2	0.835357969485314	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.2	0.835357969485314	correct	1	5
0	43448.817	43449.759	43448817 43449759	1.2	Inf	correct	1	1
0	43449.894	43451.105	43449894 43451105	1.2	Inf	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.2	Inf	correct	1	5
1	43448.817	43449.759	43448817 43449759	1.4	-Inf	false positive	1	2
1	43449.894	43451.105	43449894 43451105	1.4	-Inf	false positive	1	4
1	43451.457	43455.122	43451457 43455122	1.4	-Inf	false positive	1	6
1	43448.817	43449.759	43448817 43449759	1.4	-4.98704105367987	false positive	1	2
1	43449.894	43451.105	43449894 43451105	1.4	-4.98704105367987	false positive	1	4
1	43451.457	43455.122	43451457 43455122	1.4	-4.98704105367987	false positive	1	6
1	43448.817	43449.759	43448817 43449759	1.4	-4.29076502634595	false positive	1	2
1	43449.894	43451.105	43449894 43451105	1.4	-4.29076502634595	false positive	1	4
1	43451.457	43455.122	43451457 43455122	1.4	-4.29076502634595	false positive	1	6
1	43448.817	43449.759	43448817 43449759	1.4	-3.94438179129489	false positive	1	2
0	43449.894	43451.105	43449894 43451105	1.4	-3.94438179129489	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.4	-3.94438179129489	correct	1	5
1	43448.817	43449.759	43448817 43449759	1.4	-3.49968223588422	false positive	1	2
0	43449.894	43451.105	43449894 43451105	1.4	-3.49968223588422	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.4	-3.49968223588422	correct	1	5
1	43448.817	43449.759	43448817 43449759	1.4	-3.12875185990134	false positive	1	2
0	43449.894	43451.105	43449894 43451105	1.4	-3.12875185990134	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.4	-3.12875185990134	correct	1	5
1	43448.817	43449.759	43448817 43449759	1.4	-2.84579712711966	false positive	1	2
0	43449.894	43451.105	43449894 43451105	1.4	-2.84579712711966	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.4	-2.84579712711966	correct	1	5
1	43448.817	43449.759	43448817 43449759	1.4	-2.524465240576	false positive	1	2
0	43449.894	43451.105	43449894 43451105	1.4	-2.524465240576	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.4	-2.524465240576	correct	1	5
1	43448.817	43449.759	43448817 43449759	1.4	-2.12583299628681	false positive	1	2
0	43449.894	43451.105	43449894 43451105	1.4	-2.12583299628681	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.4	-2.12583299628681	correct	1	5
1	43448.817	43449.759	43448817 43449759	1.4	-1.39009496446978	false positive	1	2
0	43449.894	43451.105	43449894 43451105	1.4	-1.39009496446978	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.4	-1.39009496446978	correct	1	5
0	43448.817	43449.759	43448817 43449759	1.4	-0.547186484534534	correct	1	1
0	43449.894	43451.105	43449894 43451105	1.4	-0.547186484534534	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.4	-0.547186484534534	correct	1	5
0	43448.817	43449.759	43448817 43449759	1.4	0.735357969485313	correct	1	1
0	43449.894	43451.105	43449894 43451105	1.4	0.735357969485313	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.4	0.735357969485313	correct	1	5
0	43448.817	43449.759	43448817 43449759	1.4	Inf	correct	1	1
0	43449.894	43451.105	43449894 43451105	1.4	Inf	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.4	Inf	correct	1	5
1	43448.817	43449.759	43448817 43449759	1.6	-Inf	false positive	1	2
1	43449.894	43451.105	43449894 43451105	1.6	-Inf	false positive	1	4
1	43451.457	43455.122	43451457 43455122	1.6	-Inf	false positive	1	6
1	43448.817	43449.759	43448817 43449759	1.6	-5.18704105367987	false positive	1	2
1	43449.894	43451.105	43449894 43451105	1.6	-5.18704105367987	false positive	1	4
1	43451.457	43455.122	43451457 43455122	1.6	-5.18704105367987	false positive	1	6
1	43448.817	43449.759	43448817 43449759	1.6	-4.39169083010477	false positive	1	2
1	43449.894	43451.105	43449894 43451105	1.6	-4.39169083010477	false positive	1	4
1	43451.457	43455.122	43451457 43455122	1.6	-4.39169083010477	false positive	1	6
1	43448.817	43449.759	43448817 43449759	1.6	-4.04438179129489	false positive	1	2
1	43449.894	43451.105	43449894 43451105	1.6	-4.04438179129489	false positive	1	4
1	43451.457	43455.122	43451457 43455122	1.6	-4.04438179129489	false positive	1	6
1	43448.817	43449.759	43448817 43449759	1.6	-3.67345141531201	false positive	1	2
0	43449.894	43451.105	43449894 43451105	1.6	-3.67345141531201	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.6	-3.67345141531201	correct	1	5
1	43448.817	43449.759	43448817 43449759	1.6	-3.22875185990134	false positive	1	2
0	43449.894	43451.105	43449894 43451105	1.6	-3.22875185990134	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.6	-3.22875185990134	correct	1	5
1	43448.817	43449.759	43448817 43449759	1.6	-2.87110214393305	false positive	1	2
0	43449.894	43451.105	43449894 43451105	1.6	-2.87110214393305	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.6	-2.87110214393305	correct	1	5
1	43448.817	43449.759	43448817 43449759	1.6	-2.524465240576	false positive	1	2
0	43449.894	43451.105	43449894 43451105	1.6	-2.524465240576	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.6	-2.524465240576	correct	1	5
1	43448.817	43449.759	43448817 43449759	1.6	-2.22583299628681	false positive	1	2
0	43449.894	43451.105	43449894 43451105	1.6	-2.22583299628681	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.6	-2.22583299628681	correct	1	5
1	43448.817	43449.759	43448817 43449759	1.6	-1.49009496446978	false positive	1	2
0	43449.894	43451.105	43449894 43451105	1.6	-1.49009496446978	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.6	-1.49009496446978	correct	1	5
0	43448.817	43449.759	43448817 43449759	1.6	-0.647186484534535	correct	1	1
0	43449.894	43451.105	43449894 43451105	1.6	-0.647186484534535	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.6	-0.647186484534535	correct	1	5
0	43448.817	43449.759	43448817 43449759	1.6	0.635357969485312	correct	1	1
0	43449.894	43451.105	43449894 43451105	1.6	0.635357969485312	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.6	0.635357969485312	correct	1	5
0	43448.817	43449.759	43448817 43449759	1.6	Inf	correct	1	1
0	43449.894	43451.105	43449894 43451105	1.6	Inf	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.6	Inf	correct	1	5
1	43448.817	43449.759	43448817 43449759	1.8	-Inf	false positive	1	2
1	43449.894	43451.105	43449894 43451105	1.8	-Inf	false positive	1	4
1	43451.457	43455.122	43451457 43455122	1.8	-Inf	false positive	1	6
1	43448.817	43449.759	43448817 43449759	1.8	-5.38704105367987	false positive	1	2
1	43449.894	43451.105	43449894 43451105	1.8	-5.38704105367987	false positive	1	4
1	43451.457	43455.122	43451457 43455122	1.8	-5.38704105367987	false positive	1	6
1	43448.817	43449.759	43448817 43449759	1.8	-4.59169083010477	false positive	1	2
1	43449.894	43451.105	43449894 43451105	1.8	-4.59169083010477	false positive	1	4
1	43451.457	43455.122	43451457 43455122	1.8	-4.59169083010477	false positive	1	6
1	43448.817	43449.759	43448817 43449759	1.8	-4.14438179129489	false positive	1	2
1	43449.894	43451.105	43449894 43451105	1.8	-4.14438179129489	false positive	1	4
1	43451.457	43455.122	43451457 43455122	1.8	-4.14438179129489	false positive	1	6
1	43448.817	43449.759	43448817 43449759	1.8	-3.77345141531201	false positive	1	2
0	43449.894	43451.105	43449894 43451105	1.8	-3.77345141531201	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.8	-3.77345141531201	correct	1	5
1	43448.817	43449.759	43448817 43449759	1.8	-3.32875185990134	false positive	1	2
0	43449.894	43451.105	43449894 43451105	1.8	-3.32875185990134	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.8	-3.32875185990134	correct	1	5
1	43448.817	43449.759	43448817 43449759	1.8	-2.87110214393305	false positive	1	2
0	43449.894	43451.105	43449894 43451105	1.8	-2.87110214393305	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.8	-2.87110214393305	correct	1	5
1	43448.817	43449.759	43448817 43449759	1.8	-2.524465240576	false positive	1	2
0	43449.894	43451.105	43449894 43451105	1.8	-2.524465240576	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.8	-2.524465240576	correct	1	5
1	43448.817	43449.759	43448817 43449759	1.8	-2.32583299628681	false positive	1	2
0	43449.894	43451.105	43449894 43451105	1.8	-2.32583299628681	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.8	-2.32583299628681	correct	1	5
1	43448.817	43449.759	43448817 43449759	1.8	-1.59009496446978	false positive	1	2
0	43449.894	43451.105	43449894 43451105	1.8	-1.59009496446978	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.8	-1.59009496446978	correct	1	5
0	43448.817	43449.759	43448817 43449759	1.8	-0.747186484534534	correct	1	1
0	43449.894	43451.105	43449894 43451105	1.8	-0.747186484534534	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.8	-0.747186484534534	correct	1	5
0	43448.817	43449.759	43448817 43449759	1.8	0.535357969485313	correct	1	1
0	43449.894	43451.105	43449894 43451105	1.8	0.535357969485313	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.8	0.535357969485313	correct	1	5
0	43448.817	43449.759	43448817 43449759	1.8	Inf	correct	1	1
0	43449.894	43451.105	43449894 43451105	1.8	Inf	correct	1	3
0	43451.457	43455.122	43451457 43455122	1.8	Inf	correct	1	5
1	43448.817	43449.759	43448817 43449759	2	-Inf	false positive	1	2
1	43449.894	43451.105	43449894 43451105	2	-Inf	false positive	1	4
1	43451.457	43455.122	43451457 43455122	2	-Inf	false positive	1	6
