colour	size	y	yend	x	xend	key	showSelected1	showSelected2	PANEL
#FF0000	5	6	6	-10.7465094160078	-7.43600804220391	56 fp	3.4	fp	2
#FF0000	5	5	5	-7.43600804220391	-6.53807406515583	57 fp	3.4	fp	2
#FF0000	5	2	2	-6.53807406515583	-6.08750556619035	58 fp	3.4	fp	2
#FF0000	5	2	2	-6.08750556619035	-5.92049864688413	59 fp	3.4	fp	2
#FF0000	5	2	2	-5.92049864688413	-5.85672974890662	60 fp	3.4	fp	2
#FF0000	5	2	2	-5.85672974890662	-5.84973579597916	61 fp	3.4	fp	2
#FF0000	5	2	2	-5.84973579597916	-5.84530759505372	62 fp	3.4	fp	2
#FF0000	5	1	1	-5.84530759505372	-5.83998535103409	63 fp	3.4	fp	2
#FF0000	5	1	1	-5.83998535103409	-5.82382040227741	64 fp	3.4	fp	2
#FF0000	5	1	1	-5.82382040227741	-5.76923320973925	65 fp	3.4	fp	2
#FF0000	5	1	1	-5.76923320973925	-5.70987279874575	66 fp	3.4	fp	2
#FF0000	5	1	1	-5.70987279874575	-5.64250185006855	67 fp	3.4	fp	2
#FF0000	5	1	1	-5.64250185006855	-5.57018056079695	68 fp	3.4	fp	2
#FF0000	5	1	1	-5.57018056079695	-5.49993025889385	69 fp	3.4	fp	2
#FF0000	5	1	1	-5.49993025889385	-5.43437798489911	70 fp	3.4	fp	2
#FF0000	5	1	1	-5.43437798489911	-5.36322470248714	71 fp	3.4	fp	2
#FF0000	5	1	1	-5.36322470248714	-5.27903606491499	72 fp	3.4	fp	2
#FF0000	5	1	1	-5.27903606491499	-5.20153965300898	73 fp	3.4	fp	2
#FF0000	5	1	1	-5.20153965300898	-5.15069404078928	74 fp	3.4	fp	2
#FF0000	5	1	1	-5.15069404078928	-5.12842387378049	75 fp	3.4	fp	2
#FF0000	5	1	1	-5.12842387378049	-5.1157110413324	76 fp	3.4	fp	2
#FF0000	5	1	1	-5.1157110413324	-5.10921911543562	77 fp	3.4	fp	2
#FF0000	5	1	1	-5.10921911543562	-5.10344684308794	78 fp	3.4	fp	2
#FF0000	5	1	1	-5.10344684308794	-5.06992232827862	79 fp	3.4	fp	2
#FF0000	5	1	1	-5.06992232827862	-4.96300285817	80 fp	3.4	fp	2
#FF0000	5	1	1	-4.96300285817	-4.75375763383238	81 fp	3.4	fp	2
#FF0000	5	1	1	-4.75375763383238	-4.29024207045818	82 fp	3.4	fp	2
#FF0000	5	1	1	-4.29024207045818	-3.87528416347728	83 fp	3.4	fp	2
#FF0000	5	1	1	-3.87528416347728	-3.790882922573	84 fp	3.4	fp	2
#FF0000	5	0	0	-3.790882922573	-3.78865526244589	85 fp	3.4	fp	2
#FF0000	5	0	0	-3.78865526244589	-3.78329963745517	86 fp	3.4	fp	2
#FF0000	5	0	0	-3.78329963745517	-3.76425653000639	87 fp	3.4	fp	2
#FF0000	5	0	0	-3.76425653000639	-3.72797832517891	88 fp	3.4	fp	2
#FF0000	5	0	0	-3.72797832517891	-3.66986814733561	89 fp	3.4	fp	2
#FF0000	5	0	0	-3.66986814733561	-3.53575976211614	90 fp	3.4	fp	2
#FF0000	5	0	0	-3.53575976211614	-3.38322595054159	91 fp	3.4	fp	2
#FF0000	5	0	0	-3.38322595054159	-3.21266858884029	92 fp	3.4	fp	2
#FF0000	5	0	0	-3.21266858884029	-3.05696709071306	93 fp	3.4	fp	2
#FF0000	5	0	0	-3.05696709071306	-2.99692866530721	94 fp	3.4	fp	2
#FF0000	5	0	0	-2.99692866530721	-2.82085035567387	95 fp	3.4	fp	2
#FF0000	5	0	0	-2.82085035567387	-2.7000843818172	96 fp	3.4	fp	2
#FF0000	5	0	0	-2.7000843818172	-2.54455832858334	97 fp	3.4	fp	2
#FF0000	5	0	0	-2.54455832858334	-2.41930561272761	98 fp	3.4	fp	2
#FF0000	5	0	0	-2.41930561272761	-2.30845084244092	99 fp	3.4	fp	2
#FF0000	5	0	0	-2.30845084244092	-2.20640062488598	100 fp	3.4	fp	2
#FF0000	5	0	0	-2.20640062488598	-2.13067647087421	101 fp	3.4	fp	2
#FF0000	5	0	0	-2.13067647087421	-2.10781497271176	102 fp	3.4	fp	2
#FF0000	5	0	0	-2.10781497271176	-2.10506596270251	103 fp	3.4	fp	2
#FF0000	5	0	0	-2.10506596270251	-2.10157801319652	104 fp	3.4	fp	2
#FF0000	5	0	0	-2.10157801319652	-2.06656581328961	105 fp	3.4	fp	2
#FF0000	5	0	0	-2.06656581328961	-1.97366344156995	106 fp	3.4	fp	2
#FF0000	5	0	0	-1.97366344156995	-1.57164413995594	107 fp	3.4	fp	2
#FF0000	5	0	0	-1.57164413995594	-0.335540039832694	108 fp	3.4	fp	2
#FF0000	5	0	0	-0.335540039832694	9.08500842897606	109 fp	3.4	fp	2
#FF0000	5	6	6	-13.3670578848165	-10.9465094160078	55 fp	3.6	fp	2
#FF0000	5	6	6	-10.9465094160078	-7.63600804220391	56 fp	3.6	fp	2
#FF0000	5	5	5	-7.63600804220391	-6.73807406515583	57 fp	3.6	fp	2
#FF0000	5	2	2	-6.73807406515583	-6.28750556619035	58 fp	3.6	fp	2
#FF0000	5	2	2	-6.28750556619035	-6.12049864688413	59 fp	3.6	fp	2
#FF0000	5	2	2	-6.12049864688413	-6.05672974890662	60 fp	3.6	fp	2
#FF0000	5	2	2	-6.05672974890662	-6.04973579597916	61 fp	3.6	fp	2
#FF0000	5	2	2	-6.04973579597916	-6.04530759505372	62 fp	3.6	fp	2
#FF0000	5	1	1	-6.04530759505372	-6.03998535103409	63 fp	3.6	fp	2
#FF0000	5	1	1	-6.03998535103409	-6.02382040227741	64 fp	3.6	fp	2
#FF0000	5	1	1	-6.02382040227741	-5.96923320973925	65 fp	3.6	fp	2
#FF0000	5	1	1	-5.96923320973925	-5.90987279874575	66 fp	3.6	fp	2
#FF0000	5	1	1	-5.90987279874575	-5.84250185006855	67 fp	3.6	fp	2
#FF0000	5	1	1	-5.84250185006855	-5.77018056079695	68 fp	3.6	fp	2
#FF0000	5	1	1	-5.77018056079695	-5.69993025889384	69 fp	3.6	fp	2
#FF0000	5	1	1	-5.69993025889384	-5.63437798489911	70 fp	3.6	fp	2
#FF0000	5	1	1	-5.63437798489911	-5.56322470248714	71 fp	3.6	fp	2
#FF0000	5	1	1	-5.56322470248714	-5.47903606491499	72 fp	3.6	fp	2
#FF0000	5	1	1	-5.47903606491499	-5.40153965300898	73 fp	3.6	fp	2
#FF0000	5	1	1	-5.40153965300898	-5.35069404078928	74 fp	3.6	fp	2
#FF0000	5	1	1	-5.35069404078928	-5.32842387378049	75 fp	3.6	fp	2
#FF0000	5	1	1	-5.32842387378049	-5.3157110413324	76 fp	3.6	fp	2
#FF0000	5	1	1	-5.3157110413324	-5.30921911543562	77 fp	3.6	fp	2
#FF0000	5	1	1	-5.30921911543562	-5.30344684308794	78 fp	3.6	fp	2
#FF0000	5	1	1	-5.30344684308794	-5.26992232827862	79 fp	3.6	fp	2
#FF0000	5	1	1	-5.26992232827862	-5.16300285817	80 fp	3.6	fp	2
#FF0000	5	1	1	-5.16300285817	-4.95375763383238	81 fp	3.6	fp	2
#FF0000	5	1	1	-4.95375763383238	-4.49024207045818	82 fp	3.6	fp	2
#FF0000	5	1	1	-4.49024207045818	-4.07528416347728	83 fp	3.6	fp	2
#FF0000	5	1	1	-4.07528416347728	-3.990882922573	84 fp	3.6	fp	2
#FF0000	5	0	0	-3.990882922573	-3.98865526244589	85 fp	3.6	fp	2
#FF0000	5	0	0	-3.98865526244589	-3.98329963745517	86 fp	3.6	fp	2
#FF0000	5	0	0	-3.98329963745517	-3.96425653000639	87 fp	3.6	fp	2
#FF0000	5	0	0	-3.96425653000639	-3.92797832517891	88 fp	3.6	fp	2
#FF0000	5	0	0	-3.92797832517891	-3.86986814733561	89 fp	3.6	fp	2
#FF0000	5	0	0	-3.86986814733561	-3.73575976211614	90 fp	3.6	fp	2
#FF0000	5	0	0	-3.73575976211614	-3.58322595054159	91 fp	3.6	fp	2
#FF0000	5	0	0	-3.58322595054159	-3.41266858884029	92 fp	3.6	fp	2
#FF0000	5	0	0	-3.41266858884029	-3.25696709071305	93 fp	3.6	fp	2
#FF0000	5	0	0	-3.25696709071305	-3.1969286653072	94 fp	3.6	fp	2
#FF0000	5	0	0	-3.1969286653072	-3.02085035567387	95 fp	3.6	fp	2
#FF0000	5	0	0	-3.02085035567387	-2.9000843818172	96 fp	3.6	fp	2
#FF0000	5	0	0	-2.9000843818172	-2.74455832858333	97 fp	3.6	fp	2
#FF0000	5	0	0	-2.74455832858333	-2.61930561272761	98 fp	3.6	fp	2
#FF0000	5	0	0	-2.61930561272761	-2.50845084244092	99 fp	3.6	fp	2
#FF0000	5	0	0	-2.50845084244092	-2.40640062488598	100 fp	3.6	fp	2
#FF0000	5	0	0	-2.40640062488598	-2.33067647087421	101 fp	3.6	fp	2
#FF0000	5	0	0	-2.33067647087421	-2.30781497271176	102 fp	3.6	fp	2
#FF0000	5	0	0	-2.30781497271176	-2.30506596270251	103 fp	3.6	fp	2
#FF0000	5	0	0	-2.30506596270251	-2.30157801319652	104 fp	3.6	fp	2
#FF0000	5	0	0	-2.30157801319652	-2.26656581328961	105 fp	3.6	fp	2
#FF0000	5	0	0	-2.26656581328961	-2.17366344156995	106 fp	3.6	fp	2
#FF0000	5	0	0	-2.17366344156995	-1.77164413995594	107 fp	3.6	fp	2
#FF0000	5	0	0	-1.77164413995594	-0.535540039832693	108 fp	3.6	fp	2
#FF0000	5	0	0	-0.535540039832693	9.08500842897606	109 fp	3.6	fp	2
#FF0000	5	6	6	-13.3670578848165	-11.1465094160078	55 fp	3.8	fp	2
#FF0000	5	6	6	-11.1465094160078	-7.83600804220391	56 fp	3.8	fp	2
#FF0000	5	5	5	-7.83600804220391	-6.93807406515583	57 fp	3.8	fp	2
#FF0000	5	2	2	-6.93807406515583	-6.48750556619035	58 fp	3.8	fp	2
#FF0000	5	2	2	-6.48750556619035	-6.32049864688413	59 fp	3.8	fp	2
#FF0000	5	2	2	-6.32049864688413	-6.25672974890662	60 fp	3.8	fp	2
#FF0000	5	2	2	-6.25672974890662	-6.24973579597916	61 fp	3.8	fp	2
#FF0000	5	2	2	-6.24973579597916	-6.24530759505372	62 fp	3.8	fp	2
#FF0000	5	1	1	-6.24530759505372	-6.23998535103409	63 fp	3.8	fp	2
#FF0000	5	1	1	-6.23998535103409	-6.22382040227741	64 fp	3.8	fp	2
#FF0000	5	1	1	-6.22382040227741	-6.16923320973925	65 fp	3.8	fp	2
#FF0000	5	1	1	-6.16923320973925	-6.10987279874575	66 fp	3.8	fp	2
#FF0000	5	1	1	-6.10987279874575	-6.04250185006855	67 fp	3.8	fp	2
#FF0000	5	1	1	-6.04250185006855	-5.97018056079695	68 fp	3.8	fp	2
#FF0000	5	1	1	-5.97018056079695	-5.89993025889385	69 fp	3.8	fp	2
#FF0000	5	1	1	-5.89993025889385	-5.83437798489911	70 fp	3.8	fp	2
#FF0000	5	1	1	-5.83437798489911	-5.76322470248714	71 fp	3.8	fp	2
#FF0000	5	1	1	-5.76322470248714	-5.67903606491499	72 fp	3.8	fp	2
#FF0000	5	1	1	-5.67903606491499	-5.60153965300898	73 fp	3.8	fp	2
#FF0000	5	1	1	-5.60153965300898	-5.55069404078928	74 fp	3.8	fp	2
#FF0000	5	1	1	-5.55069404078928	-5.52842387378049	75 fp	3.8	fp	2
#FF0000	5	1	1	-5.52842387378049	-5.5157110413324	76 fp	3.8	fp	2
#FF0000	5	1	1	-5.5157110413324	-5.50921911543562	77 fp	3.8	fp	2
#FF0000	5	1	1	-5.50921911543562	-5.50344684308794	78 fp	3.8	fp	2
#FF0000	5	1	1	-5.50344684308794	-5.46992232827862	79 fp	3.8	fp	2
#FF0000	5	1	1	-5.46992232827862	-5.36300285817	80 fp	3.8	fp	2
#FF0000	5	1	1	-5.36300285817	-5.15375763383238	81 fp	3.8	fp	2
#FF0000	5	1	1	-5.15375763383238	-4.69024207045819	82 fp	3.8	fp	2
#FF0000	5	1	1	-4.69024207045819	-4.27528416347728	83 fp	3.8	fp	2
#FF0000	5	1	1	-4.27528416347728	-4.190882922573	84 fp	3.8	fp	2
#FF0000	5	0	0	-4.190882922573	-4.1886552624459	85 fp	3.8	fp	2
#FF0000	5	0	0	-4.1886552624459	-4.18329963745517	86 fp	3.8	fp	2
#FF0000	5	0	0	-4.18329963745517	-4.16425653000639	87 fp	3.8	fp	2
#FF0000	5	0	0	-4.16425653000639	-4.12797832517891	88 fp	3.8	fp	2
#FF0000	5	0	0	-4.12797832517891	-4.06986814733561	89 fp	3.8	fp	2
#FF0000	5	0	0	-4.06986814733561	-3.93575976211614	90 fp	3.8	fp	2
#FF0000	5	0	0	-3.93575976211614	-3.78322595054159	91 fp	3.8	fp	2
#FF0000	5	0	0	-3.78322595054159	-3.61266858884029	92 fp	3.8	fp	2
#FF0000	5	0	0	-3.61266858884029	-3.45696709071306	93 fp	3.8	fp	2
#FF0000	5	0	0	-3.45696709071306	-3.39692866530721	94 fp	3.8	fp	2
#FF0000	5	0	0	-3.39692866530721	-3.22085035567387	95 fp	3.8	fp	2
#FF0000	5	0	0	-3.22085035567387	-3.1000843818172	96 fp	3.8	fp	2
#FF0000	5	0	0	-3.1000843818172	-2.94455832858334	97 fp	3.8	fp	2
#FF0000	5	0	0	-2.94455832858334	-2.81930561272761	98 fp	3.8	fp	2
#FF0000	5	0	0	-2.81930561272761	-2.70845084244092	99 fp	3.8	fp	2
#FF0000	5	0	0	-2.70845084244092	-2.60640062488598	100 fp	3.8	fp	2
#FF0000	5	0	0	-2.60640062488598	-2.53067647087421	101 fp	3.8	fp	2
#FF0000	5	0	0	-2.53067647087421	-2.50781497271176	102 fp	3.8	fp	2
#FF0000	5	0	0	-2.50781497271176	-2.50506596270251	103 fp	3.8	fp	2
#FF0000	5	0	0	-2.50506596270251	-2.50157801319652	104 fp	3.8	fp	2
#FF0000	5	0	0	-2.50157801319652	-2.46656581328961	105 fp	3.8	fp	2
#FF0000	5	0	0	-2.46656581328961	-2.37366344156995	106 fp	3.8	fp	2
#FF0000	5	0	0	-2.37366344156995	-1.97164413995594	107 fp	3.8	fp	2
#FF0000	5	0	0	-1.97164413995594	-0.735540039832694	108 fp	3.8	fp	2
#FF0000	5	0	0	-0.735540039832694	9.08500842897606	109 fp	3.8	fp	2
#FF0000	5	6	6	-13.3670578848165	-11.3465094160078	55 fp	4	fp	2
#FF0000	5	6	6	-11.3465094160078	-8.03600804220391	56 fp	4	fp	2
#FF0000	5	5	5	-8.03600804220391	-7.13807406515583	57 fp	4	fp	2
#FF0000	5	2	2	-7.13807406515583	-6.68750556619035	58 fp	4	fp	2
#FF0000	5	2	2	-6.68750556619035	-6.52049864688413	59 fp	4	fp	2
#FF0000	5	2	2	-6.52049864688413	-6.45672974890662	60 fp	4	fp	2
#FF0000	5	2	2	-6.45672974890662	-6.44973579597916	61 fp	4	fp	2
#FF0000	5	2	2	-6.44973579597916	-6.44530759505372	62 fp	4	fp	2
#FF0000	5	1	1	-6.44530759505372	-6.43998535103409	63 fp	4	fp	2
#FF0000	5	1	1	-6.43998535103409	-6.42382040227741	64 fp	4	fp	2
#FF0000	5	1	1	-6.42382040227741	-6.36923320973925	65 fp	4	fp	2
#FF0000	5	1	1	-6.36923320973925	-6.30987279874575	66 fp	4	fp	2
#FF0000	5	1	1	-6.30987279874575	-6.24250185006855	67 fp	4	fp	2
#FF0000	5	1	1	-6.24250185006855	-6.17018056079695	68 fp	4	fp	2
#FF0000	5	1	1	-6.17018056079695	-6.09993025889385	69 fp	4	fp	2
#FF0000	5	1	1	-6.09993025889385	-6.03437798489911	70 fp	4	fp	2
#FF0000	5	1	1	-6.03437798489911	-5.96322470248714	71 fp	4	fp	2
#FF0000	5	1	1	-5.96322470248714	-5.87903606491499	72 fp	4	fp	2
#FF0000	5	1	1	-5.87903606491499	-5.80153965300898	73 fp	4	fp	2
#FF0000	5	1	1	-5.80153965300898	-5.75069404078928	74 fp	4	fp	2
#FF0000	5	1	1	-5.75069404078928	-5.72842387378049	75 fp	4	fp	2
#FF0000	5	1	1	-5.72842387378049	-5.7157110413324	76 fp	4	fp	2
#FF0000	5	1	1	-5.7157110413324	-5.70921911543562	77 fp	4	fp	2
#FF0000	5	1	1	-5.70921911543562	-5.70344684308794	78 fp	4	fp	2
#FF0000	5	1	1	-5.70344684308794	-5.66992232827862	79 fp	4	fp	2
#FF0000	5	1	1	-5.66992232827862	-5.56300285817	80 fp	4	fp	2
#FF0000	5	1	1	-5.56300285817	-5.35375763383238	81 fp	4	fp	2
#FF0000	5	1	1	-5.35375763383238	-4.89024207045818	82 fp	4	fp	2
#FF0000	5	1	1	-4.89024207045818	-4.47528416347728	83 fp	4	fp	2
#FF0000	5	1	1	-4.47528416347728	-4.390882922573	84 fp	4	fp	2
#FF0000	5	0	0	-4.390882922573	-4.38865526244589	85 fp	4	fp	2
#FF0000	5	0	0	-4.38865526244589	-4.38329963745517	86 fp	4	fp	2
#FF0000	5	0	0	-4.38329963745517	-4.36425653000639	87 fp	4	fp	2
#FF0000	5	0	0	-4.36425653000639	-4.32797832517891	88 fp	4	fp	2
#FF0000	5	0	0	-4.32797832517891	-4.26986814733561	89 fp	4	fp	2
#FF0000	5	0	0	-4.26986814733561	-4.13575976211614	90 fp	4	fp	2
#FF0000	5	0	0	-4.13575976211614	-3.98322595054159	91 fp	4	fp	2
#FF0000	5	0	0	-3.98322595054159	-3.81266858884029	92 fp	4	fp	2
#FF0000	5	0	0	-3.81266858884029	-3.65696709071305	93 fp	4	fp	2
#FF0000	5	0	0	-3.65696709071305	-3.59692866530721	94 fp	4	fp	2
#FF0000	5	0	0	-3.59692866530721	-3.42085035567387	95 fp	4	fp	2
#FF0000	5	0	0	-3.42085035567387	-3.3000843818172	96 fp	4	fp	2
#FF0000	5	0	0	-3.3000843818172	-3.14455832858333	97 fp	4	fp	2
#FF0000	5	0	0	-3.14455832858333	-3.01930561272761	98 fp	4	fp	2
#FF0000	5	0	0	-3.01930561272761	-2.90845084244092	99 fp	4	fp	2
#FF0000	5	0	0	-2.90845084244092	-2.80640062488598	100 fp	4	fp	2
#FF0000	5	0	0	-2.80640062488598	-2.73067647087421	101 fp	4	fp	2
#FF0000	5	0	0	-2.73067647087421	-2.70781497271176	102 fp	4	fp	2
#FF0000	5	0	0	-2.70781497271176	-2.70506596270251	103 fp	4	fp	2
#FF0000	5	0	0	-2.70506596270251	-2.70157801319652	104 fp	4	fp	2
#FF0000	5	0	0	-2.70157801319652	-2.66656581328961	105 fp	4	fp	2
#FF0000	5	0	0	-2.66656581328961	-2.57366344156995	106 fp	4	fp	2
#FF0000	5	0	0	-2.57366344156995	-2.17164413995594	107 fp	4	fp	2
#FF0000	5	0	0	-2.17164413995594	-0.935540039832693	108 fp	4	fp	2
#FF0000	5	0	0	-0.935540039832693	9.08500842897606	109 fp	4	fp	2
#FF0000	5	6	6	-13.3670578848165	-11.5465094160078	55 fp	4.2	fp	2
#FF0000	5	6	6	-11.5465094160078	-8.23600804220391	56 fp	4.2	fp	2
#FF0000	5	5	5	-8.23600804220391	-7.33807406515583	57 fp	4.2	fp	2
#FF0000	5	2	2	-7.33807406515583	-6.88750556619035	58 fp	4.2	fp	2
#FF0000	5	2	2	-6.88750556619035	-6.72049864688413	59 fp	4.2	fp	2
#FF0000	5	2	2	-6.72049864688413	-6.65672974890662	60 fp	4.2	fp	2
#FF0000	5	2	2	-6.65672974890662	-6.64973579597916	61 fp	4.2	fp	2
#FF0000	5	2	2	-6.64973579597916	-6.64530759505372	62 fp	4.2	fp	2
#FF0000	5	1	1	-6.64530759505372	-6.63998535103409	63 fp	4.2	fp	2
#FF0000	5	1	1	-6.63998535103409	-6.62382040227741	64 fp	4.2	fp	2
#FF0000	5	1	1	-6.62382040227741	-6.56923320973925	65 fp	4.2	fp	2
#FF0000	5	1	1	-6.56923320973925	-6.50987279874575	66 fp	4.2	fp	2
#FF0000	5	1	1	-6.50987279874575	-6.44250185006855	67 fp	4.2	fp	2
#FF0000	5	1	1	-6.44250185006855	-6.37018056079695	68 fp	4.2	fp	2
#FF0000	5	1	1	-6.37018056079695	-6.29993025889385	69 fp	4.2	fp	2
#FF0000	5	1	1	-6.29993025889385	-6.23437798489911	70 fp	4.2	fp	2
#FF0000	5	1	1	-6.23437798489911	-6.16322470248714	71 fp	4.2	fp	2
#FF0000	5	1	1	-6.16322470248714	-6.07903606491499	72 fp	4.2	fp	2
#FF0000	5	1	1	-6.07903606491499	-6.00153965300898	73 fp	4.2	fp	2
#FF0000	5	1	1	-6.00153965300898	-5.95069404078928	74 fp	4.2	fp	2
#FF0000	5	1	1	-5.95069404078928	-5.92842387378049	75 fp	4.2	fp	2
#FF0000	5	1	1	-5.92842387378049	-5.9157110413324	76 fp	4.2	fp	2
#FF0000	5	1	1	-5.9157110413324	-5.90921911543562	77 fp	4.2	fp	2
#FF0000	5	1	1	-5.90921911543562	-5.90344684308794	78 fp	4.2	fp	2
#FF0000	5	1	1	-5.90344684308794	-5.86992232827863	79 fp	4.2	fp	2
#FF0000	5	1	1	-5.86992232827863	-5.76300285817	80 fp	4.2	fp	2
#FF0000	5	1	1	-5.76300285817	-5.55375763383239	81 fp	4.2	fp	2
#FF0000	5	1	1	-5.55375763383239	-5.09024207045819	82 fp	4.2	fp	2
#FF0000	5	1	1	-5.09024207045819	-4.67528416347729	83 fp	4.2	fp	2
#FF0000	5	1	1	-4.67528416347729	-4.590882922573	84 fp	4.2	fp	2
#FF0000	5	0	0	-4.590882922573	-4.5886552624459	85 fp	4.2	fp	2
#FF0000	5	0	0	-4.5886552624459	-4.58329963745517	86 fp	4.2	fp	2
#FF0000	5	0	0	-4.58329963745517	-4.56425653000639	87 fp	4.2	fp	2
#FF0000	5	0	0	-4.56425653000639	-4.52797832517891	88 fp	4.2	fp	2
#FF0000	5	0	0	-4.52797832517891	-4.46986814733561	89 fp	4.2	fp	2
#FF0000	5	0	0	-4.46986814733561	-4.33575976211614	90 fp	4.2	fp	2
#FF0000	5	0	0	-4.33575976211614	-4.18322595054159	91 fp	4.2	fp	2
#FF0000	5	0	0	-4.18322595054159	-4.01266858884029	92 fp	4.2	fp	2
#FF0000	5	0	0	-4.01266858884029	-3.85696709071306	93 fp	4.2	fp	2
#FF0000	5	0	0	-3.85696709071306	-3.79692866530721	94 fp	4.2	fp	2
#FF0000	5	0	0	-3.79692866530721	-3.62085035567387	95 fp	4.2	fp	2
#FF0000	5	0	0	-3.62085035567387	-3.5000843818172	96 fp	4.2	fp	2
#FF0000	5	0	0	-3.5000843818172	-3.34455832858334	97 fp	4.2	fp	2
#FF0000	5	0	0	-3.34455832858334	-3.21930561272761	98 fp	4.2	fp	2
#FF0000	5	0	0	-3.21930561272761	-3.10845084244092	99 fp	4.2	fp	2
#FF0000	5	0	0	-3.10845084244092	-3.00640062488598	100 fp	4.2	fp	2
#FF0000	5	0	0	-3.00640062488598	-2.93067647087421	101 fp	4.2	fp	2
#FF0000	5	0	0	-2.93067647087421	-2.90781497271176	102 fp	4.2	fp	2
#FF0000	5	0	0	-2.90781497271176	-2.90506596270251	103 fp	4.2	fp	2
#FF0000	5	0	0	-2.90506596270251	-2.90157801319652	104 fp	4.2	fp	2
#FF0000	5	0	0	-2.90157801319652	-2.86656581328961	105 fp	4.2	fp	2
#FF0000	5	0	0	-2.86656581328961	-2.77366344156995	106 fp	4.2	fp	2
#FF0000	5	0	0	-2.77366344156995	-2.37164413995594	107 fp	4.2	fp	2
#FF0000	5	0	0	-2.37164413995594	-1.13554003983269	108 fp	4.2	fp	2
#FF0000	5	0	0	-1.13554003983269	9.08500842897606	109 fp	4.2	fp	2
#FF0000	5	6	6	-13.3670578848165	-11.7465094160078	55 fp	4.4	fp	2
#FF0000	5	6	6	-11.7465094160078	-8.43600804220391	56 fp	4.4	fp	2
#FF0000	5	5	5	-8.43600804220391	-7.53807406515583	57 fp	4.4	fp	2
#FF0000	5	2	2	-7.53807406515583	-7.08750556619035	58 fp	4.4	fp	2
#FF0000	5	2	2	-7.08750556619035	-6.92049864688413	59 fp	4.4	fp	2
#FF0000	5	2	2	-6.92049864688413	-6.85672974890662	60 fp	4.4	fp	2
#FF0000	5	2	2	-6.85672974890662	-6.84973579597916	61 fp	4.4	fp	2
#FF0000	5	2	2	-6.84973579597916	-6.84530759505372	62 fp	4.4	fp	2
#FF0000	5	1	1	-6.84530759505372	-6.83998535103409	63 fp	4.4	fp	2
#FF0000	5	1	1	-6.83998535103409	-6.82382040227741	64 fp	4.4	fp	2
#FF0000	5	1	1	-6.82382040227741	-6.76923320973925	65 fp	4.4	fp	2
#FF0000	5	1	1	-6.76923320973925	-6.70987279874575	66 fp	4.4	fp	2
#FF0000	5	1	1	-6.70987279874575	-6.64250185006855	67 fp	4.4	fp	2
#FF0000	5	1	1	-6.64250185006855	-6.57018056079695	68 fp	4.4	fp	2
#FF0000	5	1	1	-6.57018056079695	-6.49993025889385	69 fp	4.4	fp	2
#FF0000	5	1	1	-6.49993025889385	-6.43437798489911	70 fp	4.4	fp	2
#FF0000	5	1	1	-6.43437798489911	-6.36322470248714	71 fp	4.4	fp	2
#FF0000	5	1	1	-6.36322470248714	-6.27903606491499	72 fp	4.4	fp	2
#FF0000	5	1	1	-6.27903606491499	-6.20153965300898	73 fp	4.4	fp	2
#FF0000	5	1	1	-6.20153965300898	-6.15069404078928	74 fp	4.4	fp	2
#FF0000	5	1	1	-6.15069404078928	-6.12842387378049	75 fp	4.4	fp	2
#FF0000	5	1	1	-6.12842387378049	-6.1157110413324	76 fp	4.4	fp	2
#FF0000	5	1	1	-6.1157110413324	-6.10921911543562	77 fp	4.4	fp	2
#FF0000	5	1	1	-6.10921911543562	-6.10344684308794	78 fp	4.4	fp	2
#FF0000	5	1	1	-6.10344684308794	-6.06992232827862	79 fp	4.4	fp	2
#FF0000	5	1	1	-6.06992232827862	-5.96300285817	80 fp	4.4	fp	2
#FF0000	5	1	1	-5.96300285817	-5.75375763383238	81 fp	4.4	fp	2
#FF0000	5	1	1	-5.75375763383238	-5.29024207045818	82 fp	4.4	fp	2
#FF0000	5	1	1	-5.29024207045818	-4.87528416347728	83 fp	4.4	fp	2
#FF0000	5	1	1	-4.87528416347728	-4.790882922573	84 fp	4.4	fp	2
#FF0000	5	0	0	-4.790882922573	-4.7886552624459	85 fp	4.4	fp	2
#FF0000	5	0	0	-4.7886552624459	-4.78329963745517	86 fp	4.4	fp	2
#FF0000	5	0	0	-4.78329963745517	-4.76425653000639	87 fp	4.4	fp	2
#FF0000	5	0	0	-4.76425653000639	-4.72797832517891	88 fp	4.4	fp	2
#FF0000	5	0	0	-4.72797832517891	-4.66986814733561	89 fp	4.4	fp	2
#FF0000	5	0	0	-4.66986814733561	-4.53575976211614	90 fp	4.4	fp	2
#FF0000	5	0	0	-4.53575976211614	-4.38322595054159	91 fp	4.4	fp	2
#FF0000	5	0	0	-4.38322595054159	-4.21266858884029	92 fp	4.4	fp	2
#FF0000	5	0	0	-4.21266858884029	-4.05696709071306	93 fp	4.4	fp	2
#FF0000	5	0	0	-4.05696709071306	-3.99692866530721	94 fp	4.4	fp	2
#FF0000	5	0	0	-3.99692866530721	-3.82085035567387	95 fp	4.4	fp	2
#FF0000	5	0	0	-3.82085035567387	-3.7000843818172	96 fp	4.4	fp	2
#FF0000	5	0	0	-3.7000843818172	-3.54455832858334	97 fp	4.4	fp	2
#FF0000	5	0	0	-3.54455832858334	-3.41930561272761	98 fp	4.4	fp	2
#FF0000	5	0	0	-3.41930561272761	-3.30845084244092	99 fp	4.4	fp	2
#FF0000	5	0	0	-3.30845084244092	-3.20640062488598	100 fp	4.4	fp	2
